label,function,tier,group,onset_s,offset_s,duration_s,data,game,game_par,participant,rater,onset_ms,offset_ms,duration_ms
sit_full,no,location,expert,0,360,360,f3g1a_p1r1,1,start,p1,1,0,360000,360000
gaze_to_gameT,no,gaze,expert,0,1.005,1.005,f3g1a_p1r2,1,start,p1,1,0,1005,1005
gaze_to_p5,no,gaze,expert,1.005,1.869,0.864,f3g1a_p1r3,1,start,p1,1,1005,1869,864
gaze_to_gameT,no,gaze,expert,1.869,2.895,1.026,f3g1a_p1r4,1,start,p1,1,1869,2895,1026
gaze_to_gameT,no,gaze,expert,2.895,3.469,0.574,f3g1a_p1r5,1,start,p1,1,2895,3469,574
gaze_to_p5,no,gaze,expert,3.469,3.774,0.305,f3g1a_p1r6,1,start,p1,1,3469,3774,305
gaze_free,no,gaze,expert,3.774,9.562,5.788,f3g1a_p1r7,1,start,p1,1,3774,9562,5788
gaze_to_gameT,no,gaze,expert,9.562,12.737,3.175,f3g1a_p1r8,1,start,p1,1,9562,12737,3175
gaze_down,no,gaze,expert,12.737,13.909,1.172,f3g1a_p1r9,1,start,p1,1,12737,13909,1172
gaze_to_gameT,no,gaze,expert,13.909,17.771,3.862,f3g1a_p1r10,1,start,p1,1,13909,17771,3862
gaze_to_object_other,no,gaze,expert,17.771,33.239,15.468,f3g1a_p1r11,1,start,p1,1,17771,33239,15468
gaze_to_camera,no,gaze,expert,33.239,33.368,0.129,f3g1a_p1r12,1,start,p1,1,33239,33368,129
gaze_up,no,gaze,expert,33.368,33.928,0.56,f3g1a_p1r13,1,start,p1,1,33368,33928,560
gaze_to_gameT,no,gaze,expert,33.928,46.14,12.212,f3g1a_p1r14,1,start,p1,1,33928,46140,12212
gaze_down,no,gaze,expert,46.14,50.216,4.076,f3g1a_p1r15,1,start,p1,1,46140,50216,4076
gaze_to_gameT,no,gaze,expert,50.216,75.811,25.595,f3g1a_p1r16,1,start,p1,1,50216,75811,25595
gaze_free,no,gaze,expert,75.811,76.952,1.141,f3g1a_p1r17,1,start,p1,1,75811,76952,1141
gaze_to_gameT,no,gaze,expert,76.952,96.646,19.694,f3g1a_p1r18,1,start,p1,1,76952,96646,19694
gaze_to_objT,no,gaze,expert,96.646,98.67,2.024,f3g1a_p1r19,1,start,p1,1,96646,98670,2024
gaze_to_gameT,no,gaze,expert,98.67,100.567,1.897,f3g1a_p1r20,1,start,p1,1,98670,100567,1897
gaze_to_p6,no,gaze,expert,100.567,101.756,1.189,f3g1a_p1r21,1,start,p1,1,100567,101756,1189
gaze_to_gameT,no,gaze,expert,101.756,102.491,0.735,f3g1a_p1r22,1,start,p1,1,101756,102491,735
gaze_to_p5,no,gaze,expert,102.491,103.197,0.706,f3g1a_p1r23,1,start,p1,1,102491,103197,706
gaze_to_gameT,no,gaze,expert,103.197,107.13,3.933,f3g1a_p1r24,1,start,p1,1,103197,107130,3933
gaze_to_p6,no,gaze,expert,107.13,108.266,1.136,f3g1a_p1r25,1,start,p1,1,107130,108266,1136
gaze_to_gameT,no,gaze,expert,108.266,109.967,1.701,f3g1a_p1r26,1,start,p1,1,108266,109967,1701
gaze_to_p5,no,gaze,expert,109.967,111.071,1.104,f3g1a_p1r27,1,start,p1,1,109967,111071,1104
gaze_to_gameT,no,gaze,expert,111.071,113.239,2.168,f3g1a_p1r28,1,start,p1,1,111071,113239,2168
gaze_to_p6,no,gaze,expert,113.239,114.938,1.699,f3g1a_p1r29,1,start,p1,1,113239,114938,1699
gaze_to_gameT,no,gaze,expert,114.938,157.576,42.638,f3g1a_p1r30,1,start,p1,1,114938,157576,42638
gaze_to_p4,no,gaze,expert,157.576,158.713,1.137,f3g1a_p1r31,1,start,p1,1,157576,158713,1137
gaze_to_gameT,no,gaze,expert,158.713,170.09,11.377,f3g1a_p1r32,1,start,p1,1,158713,170090,11377
gaze_to_gameT,no,gaze,expert,170.09,183.895,13.805,f3g1a_p1r33,1,start,p1,1,170090,183895,13805
gaze_down,no,gaze,expert,183.895,198.755,14.86,f3g1a_p1r34,1,start,p1,1,183895,198755,14860
gaze_to_gameT,no,gaze,expert,198.755,270.944,72.189,f3g1a_p1r35,1,start,p1,1,198755,270944,72189
gaze_to_p5,no,gaze,expert,270.944,350.274,79.33,f3g1a_p1r36,1,start,p1,1,270944,350274,79330
gaze_to_p2,no,gaze,expert,350.274,352.116,1.842,f3g1a_p1r37,1,start,p1,1,350274,352116,1842
gaze_to_gameT,no,gaze,expert,352.116,360.01,7.894,f3g1a_p1r38,1,start,p1,1,352116,360010,7894
mu_head,context_focused_hf,head_face,expert,17.836,20.038,2.202,f3g1a_p1r39,1,start,p1,1,17836,20038,2202
mu_head,context_focused_hf,head_face,expert,33.848,38.11,4.262,f3g1a_p1r40,1,start,p1,1,33848,38110,4262
mu_head,context_focused_hf,head_face,expert,96.633,99.718,3.085,f3g1a_p1r41,1,start,p1,1,96633,99718,3085
mu_eyes_brows,self_focused_hf,head_face,expert,179.791,182.734,2.943,f3g1a_p1r42,1,start,p1,1,179791,182734,2943
mu_eyes_brows_head,self_focused_hf,head_face,expert,183.615,199.71,16.095,f3g1a_p1r43,1,start,p1,1,183615,199710,16095
mu_eyes_brows,self_focused_hf,head_face,expert,216.274,218.993,2.719,f3g1a_p1r44,1,start,p1,1,216274,218993,2719
mu_eyes_brows,self_focused_hf,head_face,expert,228.988,231.21,2.222,f3g1a_p1r45,1,start,p1,1,228988,231210,2222
mu_eyes_brows,self_focused_hf,head_face,expert,245.501,248.089,2.588,f3g1a_p1r46,1,start,p1,1,245501,248089,2588
mu_eyes_brows,self_focused_hf,head_face,expert,250.711,258.285,7.574,f3g1a_p1r47,1,start,p1,1,250711,258285,7574
mu_eyes_brows,self_focused_hf,head_face,expert,321.931,322.772,0.841,f3g1a_p1r48,1,start,p1,1,321931,322772,841
mu_head,self_focused_hf,head_face,expert,322.875,324.35,1.475,f3g1a_p1r49,1,start,p1,1,322875,324350,1475
mu_eyes_brows,self_focused_hf,head_face,expert,331.051,332.238,1.187,f3g1a_p1r50,1,start,p1,1,331051,332238,1187
mu_eyes_brows,self_focused_hf,head_face,expert,332.238,333.664,1.426,f3g1a_p1r51,1,start,p1,1,332238,333664,1426
mu_head,self_focused_hf,head_face,expert,334.29,336.015,1.725,f3g1a_p1r52,1,start,p1,1,334290,336015,1725
mu_hand_right,self_focused_ub,upper_body,expert,35.098,36.275,1.177,f3g1a_p1r53,1,start,p1,1,35098,36275,1177
mu_hand_right,self_focused_ub,upper_body,expert,64.532,65.173,0.641,f3g1a_p1r54,1,start,p1,1,64532,65173,641
mu_hand_right,self_focused_ub,upper_body,expert,192.531,193.791,1.26,f3g1a_p1r55,1,start,p1,1,192531,193791,1260
mu_hand_right,self_focused_ub,upper_body,expert,199.511,201.633,2.122,f3g1a_p1r56,1,start,p1,1,199511,201633,2122
mu_torso_lat,self_focused_ub,upper_body,expert,323.207,325.05,1.843,f3g1a_p1r57,1,start,p1,1,323207,325050,1843
sit_full,no,location,expert,0,54.584,54.584,f3g1a_p2r1,1,start,p2,1,0,54584,54584
settling,no,location,expert,54.584,61.912,7.328,f3g1a_p2r2,1,start,p2,1,54584,61912,7328
sit_full,no,location,expert,61.912,93.291,31.379,f3g1a_p2r3,1,start,p2,1,61912,93291,31379
settling,no,location,expert,93.291,101.797,8.506,f3g1a_p2r4,1,start,p2,1,93291,101797,8506
sit_full,no,location,expert,101.797,214.652,112.855,f3g1a_p2r5,1,start,p2,1,101797,214652,112855
settling,no,location,expert,214.652,218.659,4.007,f3g1a_p2r6,1,start,p2,1,214652,218659,4007
sit_full,no,location,expert,218.659,308.777,90.118,f3g1a_p2r7,1,start,p2,1,218659,308777,90118
goTo_prep,no,location,expert,308.777,313.629,4.852,f3g1a_p2r8,1,start,p2,1,308777,313629,4852
goTo_object,no,location,expert,313.629,318.381,4.752,f3g1a_p2r9,1,start,p2,1,313629,318381,4752
stand_at_objT,no,location,expert,318.381,343.466,25.085,f3g1a_p2r10,1,start,p2,1,318381,343466,25085
goTo_gameT,no,location,expert,343.466,357.545,14.079,f3g1a_p2r11,1,start,p2,1,343466,357545,14079
stand_at_gameT,no,location,expert,357.545,360.012,2.467,f3g1a_p2r12,1,start,p2,1,357545,360012,2467
game_action,no,game_action,expert,308.777,360.013,51.236,f3g1a_p2r13,1,start,p2,1,308777,360013,51236
gaze_to_gameT,no,gaze,expert,0,3.252,3.252,f3g1a_p2r14,1,start,p2,1,0,3252,3252
gaze_down,no,gaze,expert,3.252,4.306,1.054,f3g1a_p2r15,1,start,p2,1,3252,4306,1054
gaze_to_gameT,no,gaze,expert,4.306,7.267,2.961,f3g1a_p2r16,1,start,p2,1,4306,7267,2961
gaze_to_p3,no,gaze,expert,7.267,8.053,0.786,f3g1a_p2r17,1,start,p2,1,7267,8053,786
gaze_to_gameT,no,gaze,expert,8.053,9.76,1.707,f3g1a_p2r18,1,start,p2,1,8053,9760,1707
gaze_down,no,gaze,expert,9.76,10.291,0.531,f3g1a_p2r19,1,start,p2,1,9760,10291,531
gaze_up,no,gaze,expert,10.291,10.711,0.42,f3g1a_p2r20,1,start,p2,1,10291,10711,420
gaze_free,no,gaze,expert,10.711,11.617,0.906,f3g1a_p2r21,1,start,p2,1,10711,11617,906
gaze_to_gameT,no,gaze,expert,11.617,13.975,2.358,f3g1a_p2r22,1,start,p2,1,11617,13975,2358
gaze_to_gameT,no,gaze,expert,13.975,17.849,3.874,f3g1a_p2r23,1,start,p2,1,13975,17849,3874
gaze_to_objT,no,gaze,expert,17.849,26.678,8.829,f3g1a_p2r24,1,start,p2,1,17849,26678,8829
gaze_to_p4,no,gaze,expert,26.678,27.821,1.143,f3g1a_p2r25,1,start,p2,1,26678,27821,1143
gaze_to_p5,no,gaze,expert,27.821,27.981,0.16,f3g1a_p2r26,1,start,p2,1,27821,27981,160
gaze_to_p6,no,gaze,expert,27.981,29.755,1.774,f3g1a_p2r27,1,start,p2,1,27981,29755,1774
gaze_to_gameT,no,gaze,expert,29.755,30.23,0.475,f3g1a_p2r28,1,start,p2,1,29755,30230,475
gaze_to_p6,no,gaze,expert,30.23,30.419,0.189,f3g1a_p2r29,1,start,p2,1,30230,30419,189
gaze_to_gameT,no,gaze,expert,30.419,38.442,8.023,f3g1a_p2r30,1,start,p2,1,30419,38442,8023
gaze_to_p6,no,gaze,expert,38.442,38.902,0.46,f3g1a_p2r31,1,start,p2,1,38442,38902,460
gaze_to_p1,no,gaze,expert,38.902,40.709,1.807,f3g1a_p2r32,1,start,p2,1,38902,40709,1807
gaze_to_gameT,no,gaze,expert,40.709,41.494,0.785,f3g1a_p2r33,1,start,p2,1,40709,41494,785
gaze_free,no,gaze,expert,41.494,41.574,0.08,f3g1a_p2r34,1,start,p2,1,41494,41574,80
gaze_to_gameT,no,gaze,expert,41.574,41.854,0.28,f3g1a_p2r35,1,start,p2,1,41574,41854,280
gaze_down,no,gaze,expert,41.854,42.154,0.3,f3g1a_p2r36,1,start,p2,1,41854,42154,300
gaze_down,no,gaze,expert,42.154,42.774,0.62,f3g1a_p2r37,1,start,p2,1,42154,42774,620
gaze_to_p6,no,gaze,expert,42.774,42.991,0.217,f3g1a_p2r38,1,start,p2,1,42774,42991,217
gaze_to_p5,no,gaze,expert,42.991,44.057,1.066,f3g1a_p2r39,1,start,p2,1,42991,44057,1066
gaze_to_gameT,no,gaze,expert,44.057,60.025,15.968,f3g1a_p2r40,1,start,p2,1,44057,60025,15968
gaze_to_objT,no,gaze,expert,60.025,70.263,10.238,f3g1a_p2r41,1,start,p2,1,60025,70263,10238
gaze_to_p4,no,gaze,expert,70.263,115.35,45.087,f3g1a_p2r42,1,start,p2,1,70263,115350,45087
gaze_to_p6,no,gaze,expert,115.35,119.112,3.762,f3g1a_p2r43,1,start,p2,1,115350,119112,3762
gaze_to_objT,no,gaze,expert,119.112,119.966,0.854,f3g1a_p2r44,1,start,p2,1,119112,119966,854
gaze_to_camera,no,gaze,expert,119.966,120.326,0.36,f3g1a_p2r45,1,start,p2,1,119966,120326,360
gaze_to_object_other,no,gaze,expert,120.326,121.502,1.176,f3g1a_p2r46,1,start,p2,1,120326,121502,1176
gaze_to_objT,no,gaze,expert,121.502,121.522,0.02,f3g1a_p2r47,1,start,p2,1,121502,121522,20
gaze_to_p4,no,gaze,expert,121.522,123.412,1.89,f3g1a_p2r48,1,start,p2,1,121522,123412,1890
gaze_to_p6,no,gaze,expert,123.412,124.873,1.461,f3g1a_p2r49,1,start,p2,1,123412,124873,1461
gaze_to_gameT,no,gaze,expert,124.873,150.315,25.442,f3g1a_p2r50,1,start,p2,1,124873,150315,25442
gaze_to_gameT,no,gaze,expert,150.315,184.684,34.369,f3g1a_p2r51,1,start,p2,1,150315,184684,34369
gaze_down,no,gaze,expert,184.684,184.91,0.226,f3g1a_p2r52,1,start,p2,1,184684,184910,226
gaze_to_gameT,no,gaze,expert,184.91,187.272,2.362,f3g1a_p2r53,1,start,p2,1,184910,187272,2362
gaze_to_objT,no,gaze,expert,187.272,190.739,3.467,f3g1a_p2r54,1,start,p2,1,187272,190739,3467
gaze_down,no,gaze,expert,190.739,190.859,0.12,f3g1a_p2r55,1,start,p2,1,190739,190859,120
gaze_to_gameT,no,gaze,expert,190.859,205.598,14.739,f3g1a_p2r56,1,start,p2,1,190859,205598,14739
gaze_to_p6,no,gaze,expert,205.598,206.632,1.034,f3g1a_p2r57,1,start,p2,1,205598,206632,1034
gaze_to_gameT,no,gaze,expert,206.632,217.996,11.364,f3g1a_p2r58,1,start,p2,1,206632,217996,11364
gaze_down,no,gaze,expert,217.996,218.98,0.984,f3g1a_p2r59,1,start,p2,1,217996,218980,984
gaze_to_gameT,no,gaze,expert,218.98,236.589,17.609,f3g1a_p2r60,1,start,p2,1,218980,236589,17609
gaze_to_p6,no,gaze,expert,236.589,237.952,1.363,f3g1a_p2r61,1,start,p2,1,236589,237952,1363
gaze_to_gameT,no,gaze,expert,237.952,270.329,32.377,f3g1a_p2r62,1,start,p2,1,237952,270329,32377
gaze_to_p5,no,gaze,expert,270.329,271.359,1.03,f3g1a_p2r63,1,start,p2,1,270329,271359,1030
gaze_to_gameT,no,gaze,expert,271.359,289.591,18.232,f3g1a_p2r64,1,start,p2,1,271359,289591,18232
gaze_to_p6,no,gaze,expert,289.591,290.75,1.159,f3g1a_p2r65,1,start,p2,1,289591,290750,1159
gaze_to_gameT,no,gaze,expert,290.75,298.552,7.802,f3g1a_p2r66,1,start,p2,1,290750,298552,7802
gaze_to_p3,no,gaze,expert,298.552,299.011,0.459,f3g1a_p2r67,1,start,p2,1,298552,299011,459
gaze_to_gameT,no,gaze,expert,299.011,309.871,10.86,f3g1a_p2r68,1,start,p2,1,299011,309871,10860
gaze_down,no,gaze,expert,309.871,310.981,1.11,f3g1a_p2r69,1,start,p2,1,309871,310981,1110
gaze_to_gameT,no,gaze,expert,310.981,313.589,2.608,f3g1a_p2r70,1,start,p2,1,310981,313589,2608
gaze_down,no,gaze,expert,313.589,315.313,1.724,f3g1a_p2r71,1,start,p2,1,313589,315313,1724
gaze_to_object_other,no,gaze,expert,315.313,359.996,44.683,f3g1a_p2r72,1,start,p2,1,315313,359996,44683
mu_eyes_brows,self_focused_hf,head_face,expert,10.252,11.679,1.427,f3g1a_p2r73,1,start,p2,1,10252,11679,1427
mu_head,self_focused_hf,head_face,expert,16.754,17.772,1.018,f3g1a_p2r74,1,start,p2,1,16754,17772,1018
mu_head,context_focused_hf,head_face,expert,18.055,18.697,0.642,f3g1a_p2r75,1,start,p2,1,18055,18697,642
mu_head,context_focused_hf,head_face,expert,19.031,19.382,0.351,f3g1a_p2r76,1,start,p2,1,19031,19382,351
mu_head,context_focused_hf,head_face,expert,23.077,23.979,0.902,f3g1a_p2r77,1,start,p2,1,23077,23979,902
mu_head,context_focused_hf,head_face,expert,26.81,28.11,1.3,f3g1a_p2r78,1,start,p2,1,26810,28110,1300
mu_head,self_focused_hf,head_face,expert,37.491,38.388,0.897,f3g1a_p2r79,1,start,p2,1,37491,38388,897
mu_head,self_focused_hf,head_face,expert,40.635,41.913,1.278,f3g1a_p2r80,1,start,p2,1,40635,41913,1278
mu_head,self_focused_hf,head_face,expert,51.949,53.591,1.642,f3g1a_p2r81,1,start,p2,1,51949,53591,1642
mu_head,context_focused_hf,head_face,expert,59.806,60.63,0.824,f3g1a_p2r82,1,start,p2,1,59806,60630,824
mu_eyes_brows_head,context_focused_hf,head_face,expert,61.11,62.074,0.964,f3g1a_p2r83,1,start,p2,1,61110,62074,964
mu_head,context_focused_hf,head_face,expert,62.074,62.811,0.737,f3g1a_p2r84,1,start,p2,1,62074,62811,737
mu_head,self_focused_hf,head_face,expert,68.527,69.087,0.56,f3g1a_p2r85,1,start,p2,1,68527,69087,560
mu_head,self_focused_hf,head_face,expert,71.894,72.398,0.504,f3g1a_p2r86,1,start,p2,1,71894,72398,504
mu_head,context_focused_hf,head_face,expert,74.73,78.427,3.697,f3g1a_p2r87,1,start,p2,1,74730,78427,3697
mu_head,context_focused_hf,head_face,expert,81.99,82.749,0.759,f3g1a_p2r88,1,start,p2,1,81990,82749,759
mu_head,self_focused_hf,head_face,expert,92.149,92.831,0.682,f3g1a_p2r89,1,start,p2,1,92149,92831,682
mu_head,self_focused_hf,head_face,expert,96.216,97.475,1.259,f3g1a_p2r90,1,start,p2,1,96216,97475,1259
mu_head,self_focused_hf,head_face,expert,102.971,103.391,0.42,f3g1a_p2r91,1,start,p2,1,102971,103391,420
mu_head,context_focused_hf,head_face,expert,113.167,114.11,0.943,f3g1a_p2r92,1,start,p2,1,113167,114110,943
mu_head,context_focused_hf,head_face,expert,119.147,119.578,0.431,f3g1a_p2r93,1,start,p2,1,119147,119578,431
mu_head,context_focused_hf,head_face,expert,120.01,120.775,0.765,f3g1a_p2r94,1,start,p2,1,120010,120775,765
mu_head,context_focused_hf,head_face,expert,121.235,122.458,1.223,f3g1a_p2r95,1,start,p2,1,121235,122458,1223
mu_head,self_focused_hf,head_face,expert,150.391,152.427,2.036,f3g1a_p2r96,1,start,p2,1,150391,152427,2036
mu_head,self_focused_hf,head_face,expert,181.474,182.376,0.902,f3g1a_p2r97,1,start,p2,1,181474,182376,902
mu_head,self_focused_hf,head_face,expert,182.708,184.249,1.541,f3g1a_p2r98,1,start,p2,1,182708,184249,1541
mu_head,context_focused_hf,head_face,expert,186.775,187.771,0.996,f3g1a_p2r99,1,start,p2,1,186775,187771,996
mu_head,context_focused_hf,head_face,expert,190.136,190.694,0.558,f3g1a_p2r100,1,start,p2,1,190136,190694,558
mu_head,self_focused_hf,head_face,expert,191.708,192.126,0.418,f3g1a_p2r101,1,start,p2,1,191708,192126,418
mu_head,self_focused_hf,head_face,expert,192.59,193.01,0.42,f3g1a_p2r102,1,start,p2,1,192590,193010,420
mu_head,self_focused_hf,head_face,expert,193.2,193.427,0.227,f3g1a_p2r103,1,start,p2,1,193200,193427,227
mu_head,self_focused_hf,head_face,expert,195.669,196.081,0.412,f3g1a_p2r104,1,start,p2,1,195669,196081,412
mu_head,self_focused_hf,head_face,expert,198.471,199.281,0.81,f3g1a_p2r105,1,start,p2,1,198471,199281,810
mu_head,self_focused_hf,head_face,expert,205.564,206.667,1.103,f3g1a_p2r106,1,start,p2,1,205564,206667,1103
mu_head,self_focused_hf,head_face,expert,208.54,209.515,0.975,f3g1a_p2r107,1,start,p2,1,208540,209515,975
mu_head,self_focused_hf,head_face,expert,217.027,217.911,0.884,f3g1a_p2r108,1,start,p2,1,217027,217911,884
mu_head,self_focused_hf,head_face,expert,235.651,236.427,0.776,f3g1a_p2r109,1,start,p2,1,235651,236427,776
mu_head,self_focused_hf,head_face,expert,244.848,245.337,0.489,f3g1a_p2r110,1,start,p2,1,244848,245337,489
mu_head,self_focused_hf,head_face,expert,246.767,247.217,0.45,f3g1a_p2r111,1,start,p2,1,246767,247217,450
mu_head,self_focused_hf,head_face,expert,281.377,282.531,1.154,f3g1a_p2r112,1,start,p2,1,281377,282531,1154
mu_head,self_focused_hf,head_face,expert,302.13,303.471,1.341,f3g1a_p2r113,1,start,p2,1,302130,303471,1341
mu_ub_limb_left,self_focused_ub,upper_body,expert,37.111,55.351,18.24,f3g1a_p2r114,1,start,p2,1,37111,55351,18240
mu_torso_lat,self_focused_ub,upper_body,expert,55.351,57.377,2.026,f3g1a_p2r115,1,start,p2,1,55351,57377,2026
mu_torso_lat,self_focused_ub,upper_body,expert,57.377,58.483,1.106,f3g1a_p2r116,1,start,p2,1,57377,58483,1106
mu_torso_fwrd,self_focused_ub,upper_body,expert,58.483,59.297,0.814,f3g1a_p2r117,1,start,p2,1,58483,59297,814
mu_torso_back,self_focused_ub,upper_body,expert,59.297,60.19,0.893,f3g1a_p2r118,1,start,p2,1,59297,60190,893
mu_hand_left,self_focused_ub,upper_body,expert,60.594,61.438,0.844,f3g1a_p2r119,1,start,p2,1,60594,61438,844
mu_torso_back,context_focused_ub,upper_body,expert,61.438,61.926,0.488,f3g1a_p2r120,1,start,p2,1,61438,61926,488
mu_torso_lat,context_focused_ub,upper_body,expert,62.248,62.872,0.624,f3g1a_p2r121,1,start,p2,1,62248,62872,624
mu_ub_all,self_focused_ub,upper_body,expert,92.376,97.205,4.829,f3g1a_p2r122,1,start,p2,1,92376,97205,4829
mu_torso_lat,self_focused_ub,upper_body,expert,182.148,182.711,0.563,f3g1a_p2r123,1,start,p2,1,182148,182711,563
mu_shoulders_both,self_focused_ub,upper_body,expert,192.576,193.376,0.8,f3g1a_p2r124,1,start,p2,1,192576,193376,800
mu_ub_other,self_focused_ub,upper_body,expert,214.652,218.659,4.007,f3g1a_p2r125,1,start,p2,1,214652,218659,4007
mu_hand_left,self_focused_ub,upper_body,expert,220.139,220.423,0.284,f3g1a_p2r126,1,start,p2,1,220139,220423,284
mu_hand_left,self_focused_ub,upper_body,expert,222.581,226.212,3.631,f3g1a_p2r127,1,start,p2,1,222581,226212,3631
mu_hands_both,self_focused_ub,upper_body,expert,226.212,228.451,2.239,f3g1a_p2r128,1,start,p2,1,226212,228451,2239
mu_hand_right,self_focused_ub,upper_body,expert,228.451,234.274,5.823,f3g1a_p2r129,1,start,p2,1,228451,234274,5823
mu_hands_both,self_focused_ub,upper_body,expert,234.274,235.847,1.573,f3g1a_p2r130,1,start,p2,1,234274,235847,1573
mu_hand_left,self_focused_ub,upper_body,expert,241.105,241.319,0.214,f3g1a_p2r131,1,start,p2,1,241105,241319,214
mu_hand_left,self_focused_ub,upper_body,expert,247.387,247.638,0.251,f3g1a_p2r132,1,start,p2,1,247387,247638,251
mu_hand_right,self_focused_ub,upper_body,expert,252.849,253.026,0.177,f3g1a_p2r133,1,start,p2,1,252849,253026,177
mu_torso_lat,self_focused_ub,upper_body,expert,257.294,259.196,1.902,f3g1a_p2r134,1,start,p2,1,257294,259196,1902
mu_torso_lat,self_focused_ub,upper_body,expert,259.436,261.548,2.112,f3g1a_p2r135,1,start,p2,1,259436,261548,2112
mu_ub_all,self_focused_ub,upper_body,expert,262.051,262.884,0.833,f3g1a_p2r136,1,start,p2,1,262051,262884,833
mu_arm_right,self_focused_ub,upper_body,expert,262.884,298.288,35.404,f3g1a_p2r137,1,start,p2,1,262884,298288,35404
mu_torso_lat,self_focused_ub,upper_body,expert,298.288,300.157,1.869,f3g1a_p2r138,1,start,p2,1,298288,300157,1869
mu_torso_lat,self_focused_ub,upper_body,expert,300.157,301.658,1.501,f3g1a_p2r139,1,start,p2,1,300157,301658,1501
mu_arm_right,self_focused_ub,upper_body,expert,301.658,308.789,7.131,f3g1a_p2r140,1,start,p2,1,301658,308789,7131
mu_feet_both,self_focused_lb,lower_body,expert,11.878,14.98,3.102,f3g1a_p2r141,1,start,p2,1,11878,14980,3102
mu_foot_left,self_focused_lb,lower_body,expert,17.333,19.058,1.725,f3g1a_p2r142,1,start,p2,1,17333,19058,1725
mu_foot_right,self_focused_lb,lower_body,expert,19.691,21.032,1.341,f3g1a_p2r143,1,start,p2,1,19691,21032,1341
mu_lb_all,self_focused_lb,lower_body,expert,55.049,61.716,6.667,f3g1a_p2r144,1,start,p2,1,55049,61716,6667
mu_foot_right,self_focused_lb,lower_body,expert,65.136,65.549,0.413,f3g1a_p2r145,1,start,p2,1,65136,65549,413
mu_feet_both,self_focused_lb,lower_body,expert,68.96,70.472,1.512,f3g1a_p2r146,1,start,p2,1,68960,70472,1512
mu_lb_all,self_focused_lb,lower_body,expert,93.293,101.79,8.497,f3g1a_p2r147,1,start,p2,1,93293,101790,8497
mu_legs_both,self_focused_lb,lower_body,expert,120.611,122.591,1.98,f3g1a_p2r148,1,start,p2,1,120611,122591,1980
mu_feet_both,self_focused_lb,lower_body,expert,182.388,183.791,1.403,f3g1a_p2r149,1,start,p2,1,182388,183791,1403
mu_feet_both,self_focused_lb,lower_body,expert,193.109,194.072,0.963,f3g1a_p2r150,1,start,p2,1,193109,194072,963
mu_legs_both,self_focused_lb,lower_body,expert,194.506,197.375,2.869,f3g1a_p2r151,1,start,p2,1,194506,197375,2869
mu_feet_both,self_focused_lb,lower_body,expert,198.715,203.188,4.473,f3g1a_p2r152,1,start,p2,1,198715,203188,4473
mu_feet_both,self_focused_lb,lower_body,expert,206.176,212.333,6.157,f3g1a_p2r153,1,start,p2,1,206176,212333,6157
mu_lb_all,self_focused_lb,lower_body,expert,214.448,218.283,3.835,f3g1a_p2r154,1,start,p2,1,214448,218283,3835
mu_foot_right,self_focused_lb,lower_body,expert,240.698,241.451,0.753,f3g1a_p2r155,1,start,p2,1,240698,241451,753
